"@id","STATISTICS_NAME","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","TITLE.@no","TITLE.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY2","TITLE_SPEC.TABLE_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1"
"0002070011","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","317915","2024-02-09","","00200561","家計調査","00200","総務省","005","用途分類 用途分類（世帯主の年齢階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（世帯主の年齢階級別）",""
"0002070012","家計調査 家計収支編 二人以上の世帯","月次","0","2024-07-05","0","該当なし","2445402","2024-07-05","","00200561","家計調査","00200","総務省","006","用途分類 用途分類（世帯主の職業別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（世帯主の職業別）",""
"0002070013","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","204068","2024-02-09","","00200561","家計調査","00200","総務省","006","用途分類 用途分類（世帯主の職業別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（世帯主の職業別）",""
"0002070014","家計調査 家計収支編 二人以上の世帯","月次","0","2024-07-05","0","該当なし","2001800","2024-07-05","","00200561","家計調査","00200","総務省","008","用途分類 用途分類（世帯主の勤め先企業規模別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（世帯主の勤め先企業規模別）",""
"0002070015","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","166030","2024-02-09","","00200561","家計調査","00200","総務省","008","用途分類 用途分類（世帯主の勤め先企業規模別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（世帯主の勤め先企業規模別）",""
"0002070016","家計調査 家計収支編 二人以上の世帯","月次","0","2024-07-05","0","該当なし","1653820","2024-07-05","","00200561","家計調査","00200","総務省","009","用途分類 用途分類（住居の所有関係別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（住居の所有関係別）",""
"0002070017","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","142061","2024-02-09","","00200561","家計調査","00200","総務省","009","用途分類 用途分類（住居の所有関係別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","用途分類","用途分類（住居の所有関係別）",""
"0002070021","家計調査 家計収支編 二人以上の世帯","月次","0","2010-01-29","0","該当なし","1794256","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類(平成17年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類(平成17年改定）（総数：金額）",""
"0002070022","家計調査 家計収支編 二人以上の世帯","四半期","0","2010-05-14","0","該当なし","361888","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成17年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（総数：金額）",""
"0002070023","家計調査 家計収支編 二人以上の世帯","年次","0","2011-02-15","0","該当なし","171996","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成17年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（総数：金額）",""
"0003013276","家計調査 家計収支編 二人以上の世帯","月次","0","2015-02-06","0","該当なし","3819928","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成22年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（総数：金額）",""
"0003015188","家計調査 家計収支編 二人以上の世帯","四半期","0","2015-08-11","0","該当なし","1093516","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成22年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（総数：金額）",""
"0003021328","家計調査 家計収支編 二人以上の世帯","年次","0","2015-02-17","0","該当なし","340606","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成22年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（総数：金額）",""
"0003103532","家計調査 家計収支編 二人以上の世帯","月次","0","2020-02-07","0","該当なし","6157244","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成27年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（総数：金額）",""
"0003105193","家計調査 家計収支編 二人以上の世帯","四半期","0","2020-02-07","0","該当なし","1855924","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成27年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（総数：金額）",""
"0003125169","家計調査 家計収支編 二人以上の世帯","年次","0","2020-02-07","0","該当なし","535409","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（平成27年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（総数：金額）",""
"0003343671","家計調査 家計収支編 二人以上の世帯","月次","0","2024-07-05","0","該当なし","7979220","2024-07-05","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（2020年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（総数：金額）",""
"0003348233","家計調査 家計収支編 二人以上の世帯","四半期","0","2024-05-10","0","該当なし","2417322","2024-05-10","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（2020年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（総数：金額）",""
"0003348239","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","674401","2024-02-09","","00200561","家計調査","00200","総務省","010","品目分類 品目分類（2020年改定）（総数：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（総数：金額）",""
"0002070018","家計調査 家計収支編 二人以上の世帯","月次","0","2010-01-29","0","該当なし","258048","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成17年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（総数：数量）",""
"0002070019","家計調査 家計収支編 二人以上の世帯","四半期","0","2010-05-14","0","該当なし","4300","2024-01-26","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成17年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（総数：数量）",""
"0002070020","家計調査 家計収支編 二人以上の世帯","年次","0","2011-02-15","0","該当なし","54143","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成17年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（総数：数量）",""
"0003013860","家計調査 家計収支編 二人以上の世帯","月次","0","2015-01-30","0","該当なし","229488","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成22年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（総数：数量）",""
"0003015189","家計調査 家計収支編 二人以上の世帯","四半期","0","2015-08-11","0","該当なし","12800","2024-01-26","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成22年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（総数：数量）",""
"0003021326","家計調査 家計収支編 二人以上の世帯","年次","0","2015-02-17","0","該当なし","106308","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成22年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（総数：数量）",""
"0003103522","家計調査 家計収支編 二人以上の世帯","月次","0","2020-02-07","0","該当なし","268608","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成27年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（総数：数量）",""
"0003105161","家計調査 家計収支編 二人以上の世帯","四半期","0","2020-02-07","0","該当なし","21280","2024-01-26","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成27年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（総数：数量）",""
"0003125093","家計調査 家計収支編 二人以上の世帯","年次","0","2020-02-07","0","該当なし","164652","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（平成27年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（総数：数量）",""
"0003343670","家計調査 家計収支編 二人以上の世帯","月次","0","2024-07-05","0","該当なし","278008","2024-07-05","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（2020年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（総数：数量）",""
"0003348230","家計調査 家計収支編 二人以上の世帯","四半期","0","2024-05-10","0","該当なし","26972","2024-05-10","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（2020年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（総数：数量）",""
"0003348235","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","201960","2024-02-06","","00200561","家計調査","00200","総務省","011","品目分類 品目分類（2020年改定）（総数：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（総数：数量）",""
"0002070025","家計調査 家計収支編 二人以上の世帯","年次","0","2011-02-15","0","該当なし","326780","2024-02-09","","00200561","家計調査","00200","総務省","012","品目分類 品目分類（平成17年改定）（年間収入五分位階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（年間収入五分位階級：金額）",""
"0003021327","家計調査 家計収支編 二人以上の世帯","年次","0","2015-02-17","0","該当なし","256000","2024-02-09","","00200561","家計調査","00200","総務省","012","品目分類 品目分類（平成22年改定）（年間収入五分位階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（年間収入五分位階級：金額）",""
"0003125170","家計調査 家計収支編 二人以上の世帯","年次","0","2020-02-07","0","該当なし","349896","2024-02-09","","00200561","家計調査","00200","総務省","012","品目分類 品目分類（平成27年改定）（年間収入五分位階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（年間収入五分位階級：金額）",""
"0003348240","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","376392","2024-02-09","","00200561","家計調査","00200","総務省","012","品目分類 品目分類（2020年改定）（年間収入五分位階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（年間収入五分位階級：金額）",""
"0002070024","家計調査 家計収支編 二人以上の世帯","年次","0","2011-02-15","0","該当なし","103980","2024-02-06","","00200561","家計調査","00200","総務省","013","品目分類 品目分類（平成17年改定）（年間収入五分位階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成17年改定）（年間収入五分位階級：数量）",""
"0003021325","家計調査 家計収支編 二人以上の世帯","年次","0","2015-02-17","0","該当なし","81940","2024-02-06","","00200561","家計調査","00200","総務省","013","品目分類 品目分類（平成22年改定）（年間収入五分位階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（年間収入五分位階級：数量）",""
"0003125094","家計調査 家計収支編 二人以上の世帯","年次","0","2020-02-07","0","該当なし","94230","2024-02-06","","00200561","家計調査","00200","総務省","013","品目分類 品目分類（平成27年改定）（年間収入五分位階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（年間収入五分位階級：数量）",""
"0003348236","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","100056","2024-02-06","","00200561","家計調査","00200","総務省","013","品目分類 品目分類（2020年改定）（年間収入五分位階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（年間収入五分位階級：数量）",""
"0003031475","家計調査 家計収支編 二人以上の世帯","年次","0","2015-02-17","0","該当なし","123120","2024-02-09","","00200561","家計調査","00200","総務省","014","品目分類 品目分類（平成22年改定）（世帯主の年齢階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（世帯主の年齢階級：金額）",""
"0003125168","家計調査 家計収支編 二人以上の世帯","年次","0","2020-02-07","0","該当なし","228280","2024-02-09","","00200561","家計調査","00200","総務省","014","品目分類 品目分類（平成27年改定）（世帯主の年齢階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（世帯主の年齢階級：金額）",""
"0003348238","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","290230","2024-02-09","","00200561","家計調査","00200","総務省","014","品目分類 品目分類（2020年改定）（世帯主の年齢階級：金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（世帯主の年齢階級：金額）",""
"0003031476","家計調査 家計収支編 二人以上の世帯","年次","0","2015-02-17","0","該当なし","38280","2024-02-06","","00200561","家計調査","00200","総務省","015","品目分類 品目分類（平成22年改定）（世帯主の年齢階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成22年改定）（世帯主の年齢階級：数量）",""
"0003125148","家計調査 家計収支編 二人以上の世帯","年次","0","2020-02-07","0","該当なし","63290","2024-02-06","","00200561","家計調査","00200","総務省","015","品目分類 品目分類（平成27年改定）（世帯主の年齢階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（平成27年改定）（世帯主の年齢階級：数量）",""
"0003348237","家計調査 家計収支編 二人以上の世帯","年次","0","2024-02-06","0","該当なし","80384","2024-02-06","","00200561","家計調査","00200","総務省","015","品目分類 品目分類（2020年改定）（世帯主の年齢階級：数量）","07","企業・家計・経済","04","家計","家計調査","家計収支編","二人以上の世帯","品目分類","品目分類（2020年改定）（世帯主の年齢階級：数量）",""
"0002200007","家計調査 家計収支編 総世帯","四半期","0","2010-05-14","0","該当なし","54948","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成17年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（平成17年改定）（金額）",""
"0002200008","家計調査 家計収支編 総世帯","年次","0","2011-02-15","0","該当なし","4122","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成17年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（平成17年改定）（金額）",""
"0003000799","家計調査 家計収支編 総世帯","四半期","0","2024-05-10","0","該当なし","55960","2024-05-10","","00200561","家計調査","00200","総務省","001","用途分類 用途分類（総数） 全国","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（総数）","全国"
"0003000807","家計調査 家計収支編 総世帯","年次","0","2024-02-06","0","該当なし","10427","2024-02-09","","00200561","家計調査","00200","総務省","001","用途分類 用途分類（総数） 全国","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（総数）","全国"
"0003015133","家計調査 家計収支編 総世帯","四半期","0","2015-08-11","0","該当なし","81948","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成22年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（平成22年改定）（金額）",""
"0003016657","家計調査 家計収支編 総世帯","年次","0","2015-02-17","0","該当なし","10956","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成22年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（平成22年改定）（金額）",""
"0003105162","家計調査 家計収支編 総世帯","四半期","0","2020-02-07","0","該当なし","110188","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成27年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（平成27年改定）（金額）",""
"0003125092","家計調査 家計収支編 総世帯","年次","0","2020-02-07","0","該当なし","18002","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成27年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（平成27年改定）（金額）",""
"0003348231","家計調査 家計収支編 総世帯","四半期","0","2024-05-10","0","該当なし","130156","2024-05-10","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（2020年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（2020年改定）（金額）",""
"0003348234","家計調査 家計収支編 総世帯","年次","0","2024-02-06","0","該当なし","23176","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（2020年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","品目分類","品目分類（2020年改定）（金額）",""
"0003000800","家計調査 家計収支編 総世帯","四半期","0","2024-05-10","0","該当なし","744678","2024-05-10","","00200561","家計調査","00200","総務省","002","用途分類 用途分類（総数） 都市階級・地方","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（総数）","都市階級・地方"
"0003000808","家計調査 家計収支編 総世帯","年次","0","2024-02-06","0","該当なし","125624","2024-02-09","","00200561","家計調査","00200","総務省","002","用途分類 用途分類（総数） 都市階級・地方","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（総数）","都市階級・地方"
"0002200003","家計調査 家計収支編 総世帯","四半期","0","2024-05-10","0","該当なし","176040","2024-05-10","","00200561","家計調査","00200","総務省","003","用途分類 用途分類（年間収入五分位階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（年間収入五分位階級別）",""
"0002200004","家計調査 家計収支編 総世帯","年次","0","2024-02-06","0","該当なし","30955","2024-02-09","","00200561","家計調査","00200","総務省","003","用途分類 用途分類（年間収入五分位階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（年間収入五分位階級別）",""
"0002200005","家計調査 家計収支編 総世帯","四半期","0","2024-05-10","0","該当なし","352080","2024-05-10","","00200561","家計調査","00200","総務省","004","用途分類 用途分類（年間収入十分位階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（年間収入十分位階級別）",""
"0002200006","家計調査 家計収支編 総世帯","年次","0","2024-02-06","0","該当なし","61910","2024-02-09","","00200561","家計調査","00200","総務省","004","用途分類 用途分類（年間収入十分位階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","総世帯","用途分類","用途分類（年間収入十分位階級別）",""
"0002190005","家計調査 家計収支編 単身世帯","四半期","0","2010-05-14","0","該当なし","46000","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成17年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（平成17年改定）（金額）",""
"0002190006","家計調査 家計収支編 単身世帯","年次","0","2011-02-15","0","該当なし","3450","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成17年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（平成17年改定）（金額）",""
"0003000773","家計調査 家計収支編 単身世帯","四半期","0","2024-05-10","0","該当なし","52468","2024-05-10","","00200561","家計調査","00200","総務省","001","用途分類 用途分類（総数） 全国","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","用途分類","用途分類（総数）","全国"
"0003000797","家計調査 家計収支編 単身世帯","年次","0","2024-02-06","0","該当なし","9835","2024-02-09","","00200561","家計調査","00200","総務省","001","用途分類 用途分類（総数） 全国","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","用途分類","用途分類（総数）","全国"
"0003015134","家計調査 家計収支編 単身世帯","四半期","0","2015-08-11","0","該当なし","68600","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成22年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（平成22年改定）（金額）",""
"0003016656","家計調査 家計収支編 単身世帯","年次","0","2015-02-17","0","該当なし","9170","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成22年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（平成22年改定）（金額）",""
"0003105173","家計調査 家計収支編 単身世帯","四半期","0","2020-02-07","0","該当なし","92280","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成27年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（平成27年改定）（金額）",""
"0003125188","家計調査 家計収支編 単身世帯","年次","0","2020-02-07","0","該当なし","15076","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（平成27年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（平成27年改定）（金額）",""
"0003348232","家計調査 家計収支編 単身世帯","四半期","0","2024-05-10","0","該当なし","109400","2024-05-10","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（2020年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（2020年改定）（金額）",""
"0003348241","家計調査 家計収支編 単身世帯","年次","0","2024-02-06","0","該当なし","19482","2024-02-09","","00200561","家計調査","00200","総務省","001","品目分類 品目分類（2020年改定）（金額）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","品目分類","品目分類（2020年改定）（金額）",""
"0002190004","家計調査 家計収支編 単身世帯","年次","0","2024-02-06","0","該当なし","64674","2024-02-09","","00200561","家計調査","00200","総務省","002","用途分類 用途分類（年齢階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","用途分類","用途分類（年齢階級別）",""
"0003000795","家計調査 家計収支編 単身世帯","四半期","0","2024-05-10","0","該当なし","365880","2024-05-10","","00200561","家計調査","00200","総務省","002","用途分類 用途分類（年齢階級別）","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","用途分類","用途分類（年齢階級別）",""
"0003000798","家計調査 家計収支編 単身世帯","年次","0","2024-02-06","0","該当なし","51642","2024-02-09","","00200561","家計調査","00200","総務省","003","用途分類 用途分類（総数） 都市階級・地方","07","企業・家計・経済","04","家計","家計調査","家計収支編","単身世帯","用途分類","用途分類（総数）","都市階級・地方"
