"@id","STATISTICS_NAME","TITLE","CYCLE","SURVEY_DATE","OPEN_DATE","SMALL_AREA","COLLECT_AREA","OVERALL_TOTAL_NUMBER","UPDATED_DATE","DESCRIPTION","STAT_NAME.@code","STAT_NAME.$","GOV_ORG.@code","GOV_ORG.$","MAIN_CATEGORY.@code","MAIN_CATEGORY.$","SUB_CATEGORY.@code","SUB_CATEGORY.$","STATISTICS_NAME_SPEC.TABULATION_CATEGORY","TITLE_SPEC.TABLE_NAME","TITLE_SPEC.TABLE_SUB_CATEGORY1","TITLE_SPEC.TABLE_CATEGORY","TITLE.@no","TITLE.$","TITLE_SPEC.TABLE_SUB_CATEGORY3","TITLE_SPEC.TABLE_SUB_CATEGORY2","STATISTICS_NAME_SPEC.TABULATION_SUB_CATEGORY1"
"0004017067","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1512","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－業者数","","","3","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－業者数","","",""
"0004017068","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","58968","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－完成工事高","","","3","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－完成工事高","","",""
"0004017069","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","22680","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－就業者数","","","3","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－就業者数","","",""
"0004017070","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","3024","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－有形固定資産・兼業売上高","","","3","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－有形固定資産・兼業売上高","","",""
"0004017071","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1512","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－受注高","","","3","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－受注高","","",""
"0004017072","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","22680","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－付加価値額及び原価等","","","3","（遡及集計）専業・兼業別、大臣・知事許可別、経営組織別、業種別－付加価値額及び原価等","","",""
"0003126291","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","74100","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－就業者数","","","4","建設業専業　業種別、経営組織別、資本金階層別－就業者数","","",""
"0003126292","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","51300","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－付加価値額及び原価等","","","4","建設業専業　業種別、経営組織別、資本金階層別－付加価値額及び原価等 (2011-)","(2011-)","",""
"0003126310","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","4940","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－業者数","","","4","建設業専業　業種別、経営組織別、資本金階層別－業者数","","",""
"0003126311","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","9120","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－付加価値額・減価償却費","","","4","建設業専業　業種別、経営組織別、資本金階層別－付加価値額・減価償却費 (-2010)","(-2010)","",""
"0003126318","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","192660","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－完成工事高","","","4","建設業専業　業種別、経営組織別、資本金階層別－完成工事高","","",""
"0003126319","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","9880","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－有形固定資産・兼業売上高","","","4","建設業専業　業種別、経営組織別、資本金階層別－有形固定資産・兼業売上高","","",""
"0003126336","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","12160","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－受注高","","","4","建設業専業　業種別、経営組織別、資本金階層別－受注高 (-2010)","(-2010)","",""
"0003126337","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","3420","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","建設業専業　業種別、経営組織別、資本金階層別－受注高","","","4","建設業専業　業種別、経営組織別、資本金階層別－受注高 (2011-)","(2011-)","",""
"0004017073","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1140","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－業者数","","","4","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－業者数","","",""
"0004017074","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","44460","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－完成工事高","","","4","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－完成工事高","","",""
"0004017075","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","17100","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－就業者数","","","4","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－就業者数","","",""
"0004017076","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","2280","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－有形固定資産・兼業売上高","","","4","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－有形固定資産・兼業売上高","","",""
"0004017077","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1140","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－受注高","","","4","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－受注高","","",""
"0004017078","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","17100","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－付加価値額及び原価等","","","4","（遡及集計）建設業専業　業種別、経営組織別、資本金階層別－付加価値額及び原価等","","",""
"0003126312","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1716","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－業者数","","","5","大臣・知事許可別、業種別、完成工事高規模別－業者数","","",""
"0003126320","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","66924","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－完成工事高","","","5","大臣・知事許可別、業種別、完成工事高規模別－完成工事高","","",""
"0003126321","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","3432","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－有形固定資産・兼業売上高","","","5","大臣・知事許可別、業種別、完成工事高規模別－有形固定資産・兼業売上高","","",""
"0003126338","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","4224","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－受注高","","","5","大臣・知事許可別、業種別、完成工事高規模別－受注高 (-2010)","(-2010)","",""
"0003126353","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","25740","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－就業者数","","","5","大臣・知事許可別、業種別、完成工事高規模別－就業者数","","",""
"0003126354","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1188","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－受注高","","","5","大臣・知事許可別、業種別、完成工事高規模別－受注高 (2011-)","(2011-)","",""
"0003126373","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","3168","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－付加価値額・減価償却費","","","5","大臣・知事許可別、業種別、完成工事高規模別－付加価値額・減価償却費 (-2010)","(-2010)","",""
"0003126374","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","17820","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、完成工事高規模別－付加価値額及び原価等","","","5","大臣・知事許可別、業種別、完成工事高規模別－付加価値額及び原価等 (2011-)","(2011-)","",""
"0004017079","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","396","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－業者数","","","5","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－業者数","","",""
"0004017080","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","15444","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－完成工事高","","","5","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－完成工事高","","",""
"0004017081","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","5940","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－就業者数","","","5","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－就業者数","","",""
"0004017082","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","792","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－有形固定資産・兼業売上高","","","5","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－有形固定資産・兼業売上高","","",""
"0004017083","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","396","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－受注高","","","5","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－受注高","","",""
"0004017084","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","5940","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－付加価値額及び原価等","","","5","（遡及集計）大臣・知事許可別、業種別、完成工事高規模別－付加価値額及び原価等","","",""
"0003126322","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","1560","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、従業者規模別－業者数","","","6","大臣・知事許可別、業種別、従業者規模別－業者数","","",""
"0003126323","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","2880","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、従業者規模別－付加価値額・原価償却費","","","6","大臣・知事許可別、業種別、従業者規模別－付加価値額・原価償却費 (-2010)","(-2010)","",""
"0003126324","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","16200","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、従業者規模別－付加価値額及び原価等","","","6","大臣・知事許可別、業種別、従業者規模別－付加価値額及び原価等 (2011-)","(2011-)","",""
"0003126339","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","60840","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、従業者規模別－完成工事高","","","6","大臣・知事許可別、業種別、従業者規模別－完成工事高","","",""
"0003126355","建設工事施工統計調査","","年度次","0","2024-06-28","0","該当なし","3840","2026-04-30","","00600130","建設工事受注動態統計調査","00600","国土交通省","08","住宅・土地・建設","02","建設","建設工事施工統計調査","大臣・知事許可別、業種別、従業者規模別－受注高","","","6","大臣・知事許可別、業種別、従業者規模別－受注高 (-2010)","(-2010)","",""
